-1 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.000000e+00 
1 -6.339173e-01 -9.999089e-01 0.000000e+00 1.608824e-03 -1.019954e-03 0.000000e+00 1.000000e+00 
2 3.900799e+00 1.079384e+00 0.000000e+00 -2.747558e-04 9.929431e-04 0.000000e+00 1.000000e+00 
3 2.378135e+00 -4.688021e-01 0.000000e+00 2.574833e-04 1.306159e-03 0.000000e+00 1.000000e+00 
4 -8.231715e-01 3.309992e+00 0.000000e+00 -1.089110e-03 -2.708540e-04 0.000000e+00 1.000000e+00 
5 -2.436575e+00 -3.507969e+00 0.000000e+00 8.237022e-04 -5.721294e-04 0.000000e+00 1.000000e+00 
6 -1.307509e+00 -1.299872e+00 0.000000e+00 1.076207e-03 -1.082529e-03 0.000000e+00 1.000000e+00 
7 -2.430012e+00 -8.729507e-01 0.000000e+00 4.360879e-04 -1.213927e-03 0.000000e+00 1.000000e+00 
8 1.634911e+00 -3.515924e+00 0.000000e+00 9.544463e-04 4.438192e-04 0.000000e+00 1.000000e+00 
9 3.314743e+00 -9.633322e-01 0.000000e+00 3.113315e-04 1.071265e-03 0.000000e+00 1.000000e+00 
10 -4.120793e+00 9.960595e-01 0.000000e+00 -2.365107e-04 -9.784671e-04 0.000000e+00 1.000000e+00 
11 -2.922149e+00 -6.080193e-01 0.000000e+00 2.443941e-04 -1.174562e-03 0.000000e+00 1.000000e+00 
12 5.143388e-01 -3.476773e+00 0.000000e+00 1.093686e-03 1.617951e-04 0.000000e+00 1.000000e+00 
13 1.914466e+00 1.569823e+00 0.000000e+00 -8.352428e-04 1.018614e-03 0.000000e+00 1.000000e+00 
14 -2.927091e+00 7.677635e-03 0.000000e+00 -3.177628e-06 -1.211468e-03 0.000000e+00 1.000000e+00 
15 -1.124649e+00 -7.690011e-01 0.000000e+00 1.002284e-03 -1.465821e-03 0.000000e+00 1.000000e+00 
16 -2.827250e+00 7.212968e-01 0.000000e+00 -2.999582e-04 -1.175739e-03 0.000000e+00 1.000000e+00 
17 -2.640078e+00 3.443614e+00 0.000000e+00 -7.896506e-04 -6.053929e-04 0.000000e+00 1.000000e+00 
18 -3.400804e+00 -1.969618e+00 0.000000e+00 5.239938e-04 -9.047439e-04 0.000000e+00 1.000000e+00 
19 -2.043542e+00 3.198381e-01 0.000000e+00 -2.228457e-04 -1.423828e-03 0.000000e+00 1.000000e+00 
20 2.518217e+00 -6.186927e-01 0.000000e+00 3.070978e-04 1.249957e-03 0.000000e+00 1.000000e+00 
21 6.897261e-01 -8.883939e-01 0.000000e+00 1.543756e-03 1.198532e-03 0.000000e+00 1.000000e+00 
22 -3.069914e+00 1.868537e+00 0.000000e+00 -5.684507e-04 -9.339363e-04 0.000000e+00 1.000000e+00 
23 2.101603e+00 2.854276e+00 0.000000e+00 -8.865268e-04 6.527496e-04 0.000000e+00 1.000000e+00 
24 3.399334e-01 -1.546949e+00 0.000000e+00 1.608547e-03 3.534692e-04 0.000000e+00 1.000000e+00 
25 -2.888701e+00 -8.813279e-01 0.000000e+00 3.480375e-04 -1.140751e-03 0.000000e+00 1.000000e+00 
26 2.254849e+00 3.273243e+00 0.000000e+00 -8.561488e-04 5.897778e-04 0.000000e+00 1.000000e+00 
27 -7.119222e-01 1.235246e+00 0.000000e+00 -1.503959e-03 -8.667927e-04 0.000000e+00 1.000000e+00 
28 -1.012361e-01 -3.164309e+00 0.000000e+00 1.164285e-03 -3.724911e-05 0.000000e+00 1.000000e+00 
29 -2.592125e+00 -8.217737e-01 0.000000e+00 3.798448e-04 -1.198146e-03 0.000000e+00 1.000000e+00 
30 -1.183289e+00 -2.064049e+00 0.000000e+00 1.165770e-03 -6.683186e-04 0.000000e+00 1.000000e+00 
31 2.471076e+00 7.924347e-02 0.000000e+00 -4.225047e-05 1.317511e-03 0.000000e+00 1.000000e+00 
32 2.121573e+00 2.318498e+00 0.000000e+00 -8.625543e-04 7.892918e-04 0.000000e+00 1.000000e+00 
33 2.000341e+00 -2.677572e+00 0.000000e+00 9.082625e-04 6.785381e-04 0.000000e+00 1.000000e+00 
34 2.346588e+00 3.708061e-02 0.000000e+00 -2.137678e-05 1.352796e-03 0.000000e+00 1.000000e+00 
35 3.385111e-02 -1.437340e-02 0.000000e+00 4.224161e-03 9.948417e-03 0.000000e+00 1.000000e+00 
36 2.096311e+00 6.509207e-01 0.000000e+00 -4.148540e-04 1.336051e-03 0.000000e+00 1.000000e+00 
37 3.597232e+00 1.203155e-01 0.000000e+00 -3.652052e-05 1.091902e-03 0.000000e+00 1.000000e+00 
38 3.898297e+00 1.602537e+00 0.000000e+00 -3.838567e-04 9.337616e-04 0.000000e+00 1.000000e+00 
39 -2.168684e-01 3.937510e+00 0.000000e+00 -1.042161e-03 -5.739966e-05 0.000000e+00 1.000000e+00 
40 -8.130627e-01 -3.040876e+00 0.000000e+00 1.128604e-03 -3.017635e-04 0.000000e+00 1.000000e+00 
41 6.876477e-01 -1.843410e+00 0.000000e+00 1.384475e-03 5.164509e-04 0.000000e+00 1.000000e+00 
42 3.534695e+00 2.685902e+00 0.000000e+00 -5.951660e-04 7.832490e-04 0.000000e+00 1.000000e+00 
43 2.838125e+00 -2.064218e+00 0.000000e+00 6.507840e-04 8.947727e-04 0.000000e+00 1.000000e+00 
44 -2.185562e+00 1.544050e+00 0.000000e+00 -7.310949e-04 -1.034845e-03 0.000000e+00 1.000000e+00 
45 -7.335930e-01 -5.605214e-01 0.000000e+00 1.309675e-03 -1.714062e-03 0.000000e+00 1.000000e+00 
46 1.582778e+00 6.745701e-01 0.000000e+00 -6.195339e-04 1.453644e-03 0.000000e+00 1.000000e+00 
47 -8.790124e-01 2.300763e+00 0.000000e+00 -1.233724e-03 -4.713474e-04 0.000000e+00 1.000000e+00 
48 6.955533e-03 -1.078722e+00 0.000000e+00 1.995556e-03 1.286722e-05 0.000000e+00 1.000000e+00 
49 -1.259957e+00 -1.799082e+00 0.000000e+00 1.145553e-03 -8.022683e-04 0.000000e+00 1.000000e+00 
50 -3.002661e+00 -4.437397e-01 0.000000e+00 1.739258e-04 -1.176906e-03 0.000000e+00 1.000000e+00 
51 -5.906103e-01 3.191362e+00 0.000000e+00 -1.131293e-03 -2.093632e-04 0.000000e+00 1.000000e+00 
52 1.058811e+00 -8.187949e-01 0.000000e+00 1.095958e-03 1.417219e-03 0.000000e+00 1.000000e+00 
53 2.577077e+00 3.050273e+00 0.000000e+00 -7.923050e-04 6.693929e-04 0.000000e+00 1.000000e+00 
54 -3.595991e+00 3.345411e-01 0.000000e+00 -1.010292e-04 -1.085965e-03 0.000000e+00 1.000000e+00 
55 4.737836e-01 -7.312159e-01 0.000000e+00 1.863516e-03 1.207445e-03 0.000000e+00 1.000000e+00 
56 4.166931e-01 3.567444e+00 0.000000e+00 -1.086275e-03 1.268817e-04 0.000000e+00 1.000000e+00 
